日期,开盘,收盘,高,低,成交量,涨跌幅,流通股本,总股本,交易收入,增发股数
2017-12-09,1.1809,1.1809,1.1809,1.1809,327564,0.00%,579387,216166357,386.82,0
2017-12-10,1.1809,1.1809,1.1809,1.1809,362916,0.00%,216471,216166357,428.57,0
2017-12-11,1.1809,1.1821,1.1821,1.1809,287514,0.10%,2939857,219177257,339.87,3010900
2017-12-12,1.1821,1.1821,1.1821,1.1821,239130,0.00%,2700727,219177257,282.68,0
2017-12-13,1.1821,1.1821,1.1821,1.1821,279738,0.00%,2420989,219177257,330.68,0
2017-12-14,1.1821,1.1821,1.1821,1.1821,194256,0.00%,2226733,219177257,229.63,0
2017-12-15,1.1821,1.1821,1.1821,1.1821,276570,0.00%,1950163,219177257,326.93,0
2017-12-16,1.1821,1.1821,1.1821,1.1821,201906,0.00%,1748257,219177257,238.67,0
2017-12-17,1.1821,1.1821,1.1821,1.1821,211338,0.00%,1536919,219177257,249.82,0
2017-12-18,1.1821,1.1821,1.1821,1.1821,250650,0.00%,1286269,219177257,296.29,0
2017-12-19,1.1821,1.1821,1.1821,1.1821,314172,0.00%,972097,219177257,371.38,0
2017-12-20,1.1821,1.1821,1.1821,1.1821,409824,0.00%,562273,219177257,484.45,0
2017-12-21,1.1821,1.1821,1.1821,1.1821,294732,0.00%,267541,219177257,348.4,0
2017-12-22,1.1821,1.1833,1.1833,1.1821,840564,0.10%,2438759,222189039,994.64,3011781
2017-12-23,1.1833,1.1833,1.1833,1.1833,306306,0.00%,2132453,222189039,362.45,0
2017-12-24,1.1833,1.1833,1.1833,1.1833,328356,0.00%,1804097,222189039,388.54,0
2017-12-25,1.1833,1.1833,1.1833,1.1833,193464,0.00%,1610633,222189039,228.93,0
2017-12-26,1.1833,1.1833,1.1833,1.1833,257652,0.00%,1352981,222189039,304.88,0
2017-12-27,1.1833,1.1833,1.1833,1.1833,249678,0.00%,1103303,222189039,295.44,0
2017-12-28,1.1833,1.1833,1.1833,1.1833,306666,0.00%,796637,222189039,362.88,0
2017-12-29,1.1833,1.1833,1.1833,1.1833,213984,0.00%,582653,222189039,253.21,0
2017-12-30,1.1833,1.1833,1.1833,1.1833,327726,0.00%,254927,222189039,387.8,0
2017-12-31,1.1833,1.1833,1.1833,1.1833,200286,0.00%,54641,222189039,237.0,0
2018-01-01,1.1833,1.1844,1.1844,1.1833,149017,0.09%,2918132,225201547,176.5,3012507
2018-01-02,1.1844,1.1844,1.1844,1.1844,261687,0.00%,2656445,225201547,309.94,0
2018-01-03,1.1844,1.1844,1.1844,1.1844,202426,0.00%,2454019,225201547,239.75,0
2018-01-04,1.1844,1.1844,1.1844,1.1844,210843,0.00%,2243176,225201547,249.72,0
2018-01-05,1.1844,1.1844,1.1844,1.1844,269724,0.00%,1973452,225201547,319.46,0
2018-01-06,1.1844,1.1844,1.1844,1.1844,159467,0.00%,1813985,225201547,188.87,0
2018-01-07,1.1844,1.1844,1.1844,1.1844,150119,0.00%,1663866,225201547,177.8,0
2018-01-08,1.1844,1.1844,1.1844,1.1844,270655,0.00%,1393211,225201547,320.56,0
2018-01-09,1.1844,1.1844,1.1844,1.1844,135660,0.00%,1257551,225201547,160.68,0
2018-01-10,1.1844,1.1844,1.1844,1.1844,165433,0.00%,1092118,225201547,195.94,0
2018-01-11,1.1844,1.1844,1.1844,1.1844,318839,0.00%,773279,225201547,377.63,0
2018-01-12,1.1844,1.1844,1.1844,1.1844,156503,0.00%,616776,225201547,185.36,0
2018-01-13,1.1844,1.1844,1.1844,1.1844,116166,0.00%,500610,225201547,137.59,0
2018-01-14,1.1844,1.1844,1.1844,1.1844,161728,0.00%,338882,225201547,191.55,0
2018-01-15,1.1844,1.1844,1.1844,1.1844,139213,0.00%,199669,225201547,164.88,0
2018-01-16,1.1844,1.1856,1.1856,1.1844,602490,0.10%,2610230,228214598,714.31,3013051
2018-01-17,1.1856,1.1856,1.1856,1.1856,687420,0.00%,1922810,228214598,815.01,0
2018-01-18,1.1856,1.1856,1.1856,1.1856,460655,0.00%,1462155,228214598,546.15,0
2018-01-19,1.1856,1.1856,1.1856,1.1856,324406,0.00%,1137749,228214598,384.62,0
2018-01-20,1.1856,1.1856,1.1856,1.1856,273410,0.00%,864339,228214598,324.15,0
2018-01-21,1.1856,1.1856,1.1856,1.1856,393224,0.00%,471115,228214598,466.21,0
2018-01-22,1.1856,1.1856,1.1856,1.1856,383287,0.00%,87828,228214598,454.43,0
2018-01-23,1.1856,1.1868,1.1868,1.1856,357903,0.10%,2743781,231228454,424.76,3013856
2018-01-24,1.1868,1.1868,1.1868,1.1868,258514,0.00%,2485267,231228454,306.8,0
2018-01-25,1.1868,1.1868,1.1868,1.1868,345439,0.00%,2139828,231228454,409.97,0
2018-01-26,1.1868,1.1868,1.1868,1.1868,482429,0.00%,1657399,231228454,572.55,0
2018-01-27,1.1868,1.1868,1.1868,1.1868,310631,0.00%,1346768,231228454,368.66,0
2018-01-28,1.1868,1.1868,1.1868,1.1868,293797,0.00%,1052971,231228454,348.68,0
2018-01-29,1.1868,1.1868,1.1868,1.1868,261098,0.00%,791873,231228454,309.87,0
2018-01-30,1.1868,1.1868,1.1868,1.1868,502968,0.00%,288905,231228454,596.92,0
2018-01-31,1.1868,1.188,1.188,1.1868,396093,0.10%,2907512,234243154,470.56,3014699
2018-02-01,1.188,1.188,1.188,1.188,680960,0.00%,2226552,234243154,808.98,0
2018-02-02,1.188,1.188,1.188,1.188,986860,0.00%,1239692,234243154,1172.39,0
2018-02-03,1.188,1.188,1.188,1.188,472549,0.00%,767143,234243154,561.39,0
2018-02-04,1.188,1.188,1.188,1.188,533786,0.00%,233357,234243154,634.14,0
2018-02-05,1.188,1.1892,1.1892,1.188,1128391,0.10%,2120940,237259128,1341.88,3015974
2018-02-06,1.1892,1.1892,1.1892,1.1892,1685072,0.00%,435868,237259128,2003.89,0
2018-02-07,1.1892,1.1904,1.1904,1.1892,846678,0.10%,2606240,240276178,1007.89,3017050
2018-02-08,1.1904,1.1904,1.1904,1.1904,562590,0.00%,2043650,240276178,669.71,0
2018-02-09,1.1904,1.1904,1.1904,1.1904,444486,0.00%,1599164,240276178,529.12,0
2018-02-10,1.1904,1.1904,1.1904,1.1904,500707,0.00%,1098457,240276178,596.04,0
2018-02-11,1.1904,1.1904,1.1904,1.1904,448780,0.00%,649677,240276178,534.23,0
2018-02-12,1.1904,1.1904,1.1904,1.1904,453473,0.00%,196204,240276178,539.81,0
2018-02-13,1.1904,1.1916,1.1916,1.1904,372153,0.10%,2842234,243294361,443.46,3018182
2018-02-14,1.1916,1.1916,1.1916,1.1916,469072,0.00%,2373162,243294361,558.95,0
2018-02-15,1.1916,1.1916,1.1916,1.1916,553432,0.00%,1819730,243294361,659.47,0
2018-02-16,1.1916,1.1916,1.1916,1.1916,392236,0.00%,1427494,243294361,467.39,0
2018-02-17,1.1916,1.1916,1.1916,1.1916,427044,0.00%,1000450,243294361,508.87,0
2018-02-18,1.1916,1.1916,1.1916,1.1916,548929,0.00%,451521,243294361,654.1,0
2018-02-19,1.1916,1.1916,1.1916,1.1916,408880,0.00%,42641,243294361,487.22,0
2018-02-20,1.1916,1.1928,1.1928,1.1916,508364,0.10%,2553737,246313821,606.38,3019460
2018-02-21,1.1928,1.1928,1.1928,1.1928,621566,0.00%,1932171,246313821,741.4,0
2018-02-22,1.1928,1.1928,1.1928,1.1928,601597,0.00%,1330574,246313821,717.58,0
2018-02-23,1.1928,1.1928,1.1928,1.1928,515850,0.00%,814724,246313821,615.31,0
2018-02-24,1.1928,1.1928,1.1928,1.1928,454404,0.00%,360320,246313821,542.01,0
2018-02-25,1.1928,1.194,1.194,1.1928,373331,0.10%,3007592,249334424,445.76,3020602
2018-02-26,1.194,1.194,1.194,1.194,448286,0.00%,2559306,249334424,535.25,0
2018-02-27,1.194,1.194,1.194,1.194,384902,0.00%,2174404,249334424,459.57,0
2018-02-28,1.194,1.194,1.194,1.194,408918,0.00%,1765486,249334424,488.25,0
2018-03-01,1.194,1.194,1.194,1.194,358663,0.00%,1406823,249334424,428.24,0
2018-03-02,1.194,1.194,1.194,1.194,383211,0.00%,1023612,249334424,457.55,0
2018-03-03,1.194,1.194,1.194,1.194,327180,0.00%,696432,249334424,390.65,0
2018-03-04,1.194,1.194,1.194,1.194,297160,0.00%,399272,249334424,354.81,0
2018-03-05,1.194,1.194,1.194,1.194,308009,0.00%,91263,249334424,367.76,0
2018-03-06,1.194,1.1951,1.1951,1.194,438235,0.09%,2674770,252356166,523.73,3021741
2018-03-07,1.1951,1.1951,1.1951,1.1951,540626,0.00%,2134144,252356166,646.1,0
2018-03-08,1.1951,1.1951,1.1951,1.1951,486894,0.00%,1647250,252356166,581.89,0
2018-03-09,1.1951,1.1951,1.1951,1.1951,705774,0.00%,941476,252356166,843.47,0
2018-03-10,1.1951,1.1951,1.1951,1.1951,377587,0.00%,563889,252356166,451.25,0
2018-03-11,1.1951,1.1951,1.1951,1.1951,506521,0.00%,57368,252356166,605.34,0
2018-03-12,1.1951,1.1963,1.1963,1.1951,490029,0.10%,2590388,255379215,586.22,3023049
2018-03-13,1.1963,1.1963,1.1963,1.1963,454974,0.00%,2135414,255379215,544.29,0
2018-03-14,1.1963,1.1963,1.1963,1.1963,580355,0.00%,1555059,255379215,694.28,0
2018-03-15,1.1963,1.1963,1.1963,1.1963,620407,0.00%,934652,255379215,742.19,0
2018-03-16,1.1963,1.1963,1.1963,1.1963,448647,0.00%,486005,255379215,536.72,0
2018-03-17,1.1963,1.1963,1.1963,1.1963,395295,0.00%,90710,255379215,472.89,0
2018-03-18,1.1963,1.1975,1.1975,1.1963,661238,0.10%,2453838,258403581,791.83,3024365
2018-03-19,1.1975,1.1975,1.1975,1.1975,602224,0.00%,1851614,258403581,721.16,0
2018-03-20,1.1975,1.1975,1.1975,1.1975,481536,0.00%,1370078,258403581,576.64,0
2018-03-21,1.1975,1.1975,1.1975,1.1975,414561,0.00%,955517,258403581,496.44,0
2018-03-22,1.1975,1.1975,1.1975,1.1975,423719,0.00%,531798,258403581,507.4,0
2018-03-23,1.1975,1.1975,1.1975,1.1975,399209,0.00%,132589,258403581,478.05,0
2018-03-24,1.1975,1.1987,1.1987,1.1975,337117,0.10%,2820819,261428928,404.1,3025347
2018-03-25,1.1987,1.1987,1.1987,1.1987,284088,0.00%,2536731,261428928,340.54,0
2018-03-26,1.1987,1.1987,1.1987,1.1987,469642,0.00%,2067089,261428928,562.96,0
2018-03-27,1.1987,1.1987,1.1987,1.1987,423890,0.00%,1643199,261428928,508.12,0
2018-03-28,1.1987,1.1987,1.1987,1.1987,317984,0.00%,1325215,261428928,381.17,0
2018-03-29,1.1987,1.1987,1.1987,1.1987,662625,0.00%,662590,261428928,794.29,0
2018-03-30,1.1987,1.1999,1.1999,1.1987,792889,0.10%,2896402,264455629,951.39,3026701
2018-03-31,1.1999,1.1999,1.1999,1.1999,466070,0.00%,2430332,264455629,559.24,0
2018-04-01,1.1999,1.1999,1.1999,1.1999,489306,0.00%,1941025,264455629,587.12,0
2018-04-02,1.1999,1.1999,1.1999,1.1999,378689,0.00%,1562336,264455629,454.39,0
2018-04-03,1.1999,1.1999,1.1999,1.1999,438520,0.00%,1123816,264455629,526.18,0
2018-04-04,1.1999,1.1999,1.1999,1.1999,455069,0.00%,668747,264455629,546.04,0
2018-04-05,1.1999,1.1999,1.1999,1.1999,421230,0.00%,247517,264455629,505.43,0
2018-04-06,1.1999,1.2011,1.2011,1.1999,332310,0.10%,2943267,267483689,399.14,3028060
2018-04-07,1.2011,1.2011,1.2011,1.2011,336490,0.00%,2606777,267483689,404.16,0
2018-04-08,1.2011,1.2011,1.2011,1.2011,251769,0.00%,2355008,267483689,302.4,0
2018-04-09,1.2011,1.2011,1.2011,1.2011,458261,0.00%,1896747,267483689,550.42,0
2018-04-10,1.2011,1.2011,1.2011,1.2011,255037,0.00%,1641710,267483689,306.32,0
2018-04-11,1.2011,1.2011,1.2011,1.2011,269933,0.00%,1371777,267483689,324.22,0
2018-04-12,1.2011,1.2011,1.2011,1.2011,756770,0.00%,615007,267483689,908.96,0
2018-04-13,1.2011,1.2011,1.2011,1.2011,564205,0.00%,50802,267483689,677.67,0
2018-04-14,1.2011,1.2023,1.2023,1.2011,312949,0.10%,2767134,270512970,376.26,3029280
2018-04-15,1.2023,1.2023,1.2023,1.2023,304494,0.00%,2462640,270512970,366.09,0
2018-04-16,1.2023,1.2023,1.2023,1.2023,375630,0.00%,2087010,270512970,451.62,0
2018-04-17,1.2023,1.2023,1.2023,1.2023,308921,0.00%,1778089,270512970,371.42,0
2018-04-18,1.2023,1.2023,1.2023,1.2023,310194,0.00%,1467895,270512970,372.95,0
2018-04-19,1.2023,1.2023,1.2023,1.2023,294652,0.00%,1173243,270512970,354.26,0
2018-04-20,1.2023,1.2023,1.2023,1.2023,429324,0.00%,743919,270512970,516.18,0
2018-04-21,1.2023,1.2023,1.2023,1.2023,391419,0.00%,352500,270512970,470.6,0
2018-04-22,1.2023,1.2023,1.2023,1.2023,307591,0.00%,44909,270512970,369.82,0
2018-04-23,1.2023,1.2035,1.2035,1.2023,280326,0.10%,2795190,273543577,337.37,3030607
2018-04-24,1.2035,1.2035,1.2035,1.2035,495501,0.00%,2299689,273543577,596.34,0
2018-04-25,1.2035,1.2035,1.2035,1.2035,751773,0.00%,1547916,273543577,904.76,0
2018-04-26,1.2035,1.2035,1.2035,1.2035,471941,0.00%,1075975,273543577,567.98,0
2018-04-27,1.2035,1.2035,1.2035,1.2035,351329,0.00%,724646,273543577,422.82,0
2018-04-28,1.2035,1.2035,1.2035,1.2035,379582,0.00%,345064,273543577,456.83,0
2018-04-29,1.2035,1.2047,1.2047,1.2035,350968,0.10%,3026303,276575784,422.81,3032206
2018-04-30,1.2047,1.2047,1.2047,1.2047,297977,0.00%,2728326,276575784,358.97,0
2018-05-01,1.2047,1.2047,1.2047,1.2047,329365,0.00%,2398961,276575784,396.79,0
2018-05-02,1.2047,1.2047,1.2047,1.2047,261212,0.00%,2137749,276575784,314.68,0
2018-05-03,1.2047,1.2047,1.2047,1.2047,382242,0.00%,1755507,276575784,460.49,0
2018-05-04,1.2047,1.2047,1.2047,1.2047,306945,0.00%,1448562,276575784,369.78,0
2018-05-05,1.2047,1.2047,1.2047,1.2047,301055,0.00%,1147507,276575784,362.68,0
2018-05-06,1.2047,1.2047,1.2047,1.2047,286805,0.00%,860702,276575784,345.51,0
2018-05-07,1.2047,1.2047,1.2047,1.2047,313652,0.00%,547050,276575784,377.86,0
2018-05-08,1.2047,1.2047,1.2047,1.2047,299155,0.00%,247895,276575784,360.39,0
2018-05-09,1.2047,1.2059,1.2059,1.2047,280991,0.10%,3000603,279609483,338.85,3033699
2018-05-10,1.2059,1.2059,1.2059,1.2059,290149,0.00%,2710454,279609483,349.89,0
2018-05-11,1.2059,1.2059,1.2059,1.2059,514178,0.00%,2196276,279609483,620.05,0
2018-05-12,1.2059,1.2059,1.2059,1.2059,400653,0.00%,1795623,279609483,483.15,0
2018-05-13,1.2059,1.2059,1.2059,1.2059,284620,0.00%,1511003,279609483,343.22,0
2018-05-14,1.2059,1.2059,1.2059,1.2059,402895,0.00%,1108108,279609483,485.85,0
2018-05-15,1.2059,1.2059,1.2059,1.2059,341278,0.00%,766830,279609483,411.55,0
2018-05-16,1.2059,1.2059,1.2059,1.2059,357257,0.00%,409573,279609483,430.82,0
2018-05-17,1.2059,1.2059,1.2059,1.2059,293284,0.00%,116289,279609483,353.67,0
2018-05-18,1.2059,1.2072,1.2072,1.2059,285608,0.11%,2865478,282644280,344.79,3034797
2018-05-19,1.2072,1.2072,1.2072,1.2072,204991,0.00%,2660487,282644280,247.47,0
2018-05-20,1.2072,1.2072,1.2072,1.2072,216144,0.00%,2444343,282644280,260.93,0
2018-05-21,1.2072,1.2072,1.2072,1.2072,219488,0.00%,2224855,282644280,264.97,0
2018-05-22,1.2072,1.2072,1.2072,1.2072,261269,0.00%,1963586,282644280,315.4,0
2018-05-23,1.2072,1.2072,1.2072,1.2072,451440,0.00%,1512146,282644280,544.98,0
2018-05-24,1.2072,1.2072,1.2072,1.2072,401109,0.00%,1111037,282644280,484.22,0
2018-05-25,1.2072,1.2072,1.2072,1.2072,307458,0.00%,803579,282644280,371.16,0
2018-05-26,1.2072,1.2072,1.2072,1.2072,195833,0.00%,607746,282644280,236.41,0
2018-05-27,1.2072,1.2072,1.2072,1.2072,196251,0.00%,411495,282644280,236.91,0
2018-05-28,1.2072,1.2072,1.2072,1.2072,289351,0.00%,122144,282644280,349.3,0
2018-05-29,1.2072,1.2084,1.2084,1.2072,355243,0.10%,2803061,285680440,429.28,3036159
2018-05-30,1.2084,1.2084,1.2084,1.2084,266703,0.00%,2536358,285680440,322.28,0
2018-05-31,1.2084,1.2084,1.2084,1.2084,274588,0.00%,2261770,285680440,331.81,0
2018-06-01,1.2084,1.2084,1.2084,1.2084,258248,0.00%,2003522,285680440,312.07,0
2018-06-02,1.2084,1.2084,1.2084,1.2084,230242,0.00%,1773280,285680440,278.22,0
2018-06-03,1.2084,1.2084,1.2084,1.2084,221692,0.00%,1551588,285680440,267.89,0
2018-06-04,1.2084,1.2084,1.2084,1.2084,267919,0.00%,1283669,285680440,323.75,0
2018-06-05,1.2084,1.2084,1.2084,1.2084,275937,0.00%,1007732,285680440,333.44,0
2018-06-06,1.2084,1.2084,1.2084,1.2084,248254,0.00%,759478,285680440,299.99,0
2018-06-07,1.2084,1.2084,1.2084,1.2084,235600,0.00%,523878,285680440,284.7,0
2018-06-08,1.2084,1.2084,1.2084,1.2084,214472,0.00%,309406,285680440,259.17,0
2018-06-09,1.2084,1.2084,1.2084,1.2084,185364,0.00%,124042,285680440,223.99,0
2018-06-10,1.2084,1.2096,1.2096,1.2084,523811,0.10%,2637846,288718055,633.6,3037614
2018-06-11,1.2096,1.2096,1.2096,1.2096,332272,0.00%,2305574,288718055,401.92,0
2018-06-12,1.2096,1.2096,1.2096,1.2096,338694,0.00%,1966880,288718055,409.68,0
2018-06-13,1.2096,1.2096,1.2096,1.2096,451212,0.00%,1515668,288718055,545.79,0
2018-06-14,1.2096,1.2096,1.2096,1.2096,382926,0.00%,1132742,288718055,463.19,0
2018-06-15,1.2096,1.2096,1.2096,1.2096,272707,0.00%,860035,288718055,329.87,0
2018-06-16,1.2096,1.2096,1.2096,1.2096,206701,0.00%,653334,288718055,250.03,0
2018-06-17,1.2096,1.2096,1.2096,1.2096,172273,0.00%,481061,288718055,208.38,0
2018-06-18,1.2096,1.2096,1.2096,1.2096,257830,0.00%,223231,288718055,311.87,0
2018-06-19,1.2096,1.2108,1.2108,1.2096,229026,0.10%,3033164,291757014,277.3,3038959
2018-06-20,1.2108,1.2108,1.2108,1.2108,230812,0.00%,2802352,291757014,279.47,0
2018-06-21,1.2108,1.2108,1.2108,1.2108,188651,0.00%,2613701,291757014,228.42,0
2018-06-22,1.2108,1.2108,1.2108,1.2108,528618,0.00%,2085083,291757014,640.05,0
2018-06-23,1.2108,1.2108,1.2108,1.2108,271510,0.00%,1813573,291757014,328.74,0
2018-06-24,1.2108,1.2108,1.2108,1.2108,457140,0.00%,1356433,291757014,553.51,0
2018-06-25,1.2108,1.2108,1.2108,1.2108,400311,0.00%,956122,291757014,484.7,0
2018-06-26,1.2108,1.2108,1.2108,1.2108,335654,0.00%,620468,291757014,406.41,0
2018-06-27,1.2108,1.2108,1.2108,1.2108,253498,0.00%,366970,291757014,306.94,0
2018-06-28,1.2108,1.2108,1.2108,1.2108,296495,0.00%,70475,291757014,359.0,0
2018-06-29,1.2108,1.212,1.212,1.2108,393224,0.10%,2718128,294797891,476.59,3040876
2018-06-30,1.212,1.212,1.212,1.212,359727,0.00%,2358401,294797891,435.99,0
2018-07-01,1.212,1.212,1.212,1.212,244168,0.00%,2114232,294797891,295.93,0
2018-07-02,1.212,1.212,1.212,1.212,341848,0.00%,1772384,294797891,414.32,0
2018-07-03,1.212,1.212,1.212,1.212,285361,0.00%,1487023,294797891,345.86,0
2018-07-04,1.212,1.212,1.212,1.212,271776,0.00%,1215247,294797891,329.39,0
2018-07-05,1.212,1.212,1.212,1.212,315742,0.00%,899505,294797891,382.68,0
2018-07-06,1.212,1.212,1.212,1.212,252111,0.00%,647394,294797891,305.56,0
2018-07-07,1.212,1.212,1.212,1.212,217683,0.00%,429711,294797891,263.83,0
2018-07-08,1.212,1.2132,1.2132,1.212,508440,0.10%,2963710,297840330,616.84,3042438
2018-07-09,1.2132,1.2132,1.2132,1.2132,550012,0.00%,2413698,297840330,667.27,0
2018-07-10,1.2132,1.2132,1.2132,1.2132,599013,0.00%,1814685,297840330,726.72,0
2018-07-11,1.2132,1.2132,1.2132,1.2132,463258,0.00%,1351427,297840330,562.02,0
2018-07-12,1.2132,1.2132,1.2132,1.2132,549556,0.00%,801871,297840330,666.72,0
2018-07-13,1.2132,1.2132,1.2132,1.2132,443118,0.00%,358753,297840330,537.59,0
2018-07-14,1.2132,1.2144,1.2144,1.2132,463049,0.10%,2939671,300884297,562.33,3043966
2018-07-15,1.2144,1.2144,1.2144,1.2144,343273,0.00%,2596398,300884297,416.87,0
2018-07-16,1.2144,1.2144,1.2144,1.2144,593028,0.00%,2003370,300884297,720.17,0
2018-07-17,1.2144,1.2144,1.2144,1.2144,641725,0.00%,1361645,300884297,779.31,0
2018-07-18,1.2144,1.2144,1.2144,1.2144,633308,0.00%,728337,300884297,769.09,0
2018-07-19,1.2144,1.2144,1.2144,1.2144,469775,0.00%,258562,300884297,570.49,0
2018-07-20,1.2144,1.2156,1.2156,1.2144,491815,0.10%,2812858,303930408,597.85,3046110
2018-07-21,1.2156,1.2156,1.2156,1.2156,305463,0.00%,2507395,303930408,371.32,0
2018-07-22,1.2156,1.2156,1.2156,1.2156,387904,0.00%,2119491,303930408,471.54,0
2018-07-23,1.2156,1.2156,1.2156,1.2156,517085,0.00%,1602406,303930408,628.57,0
2018-07-24,1.2156,1.2156,1.2156,1.2156,656108,0.00%,946298,303930408,797.56,0
2018-07-25,1.2156,1.2156,1.2156,1.2156,511537,0.00%,434761,303930408,621.82,0
2018-07-26,1.2156,1.2168,1.2168,1.2156,447355,0.10%,3035717,306978719,544.34,3048311
2018-07-27,1.2168,1.2168,1.2168,1.2168,462118,0.00%,2573599,306978719,562.31,0
2018-07-28,1.2168,1.2168,1.2168,1.2168,279566,0.00%,2294033,306978719,340.18,0
2018-07-29,1.2168,1.2168,1.2168,1.2168,294956,0.00%,1999077,306978719,358.9,0
2018-07-30,1.2168,1.2168,1.2168,1.2168,460199,0.00%,1538878,306978719,559.97,0
2018-07-31,1.2168,1.2168,1.2168,1.2168,507186,0.00%,1031692,306978719,617.14,0
2018-08-01,1.2168,1.2168,1.2168,1.2168,451611,0.00%,580081,306978719,549.52,0
2018-08-02,1.2168,1.2168,1.2168,1.2168,411046,0.00%,169035,306978719,500.16,0
2018-08-03,1.2168,1.2181,1.2181,1.2168,430274,0.11%,2789590,310029548,524.12,3050828
2018-08-04,1.2181,1.2181,1.2181,1.2181,422883,0.00%,2366707,310029548,515.11,0
2018-08-05,1.2181,1.2181,1.2181,1.2181,337516,0.00%,2029191,310029548,411.13,0
2018-08-06,1.2181,1.2181,1.2181,1.2181,320853,0.00%,1708338,310029548,390.83,0
2018-08-07,1.2181,1.2181,1.2181,1.2181,441712,0.00%,1266626,310029548,538.05,0
2018-08-08,1.2181,1.2181,1.2181,1.2181,591926,0.00%,674700,310029548,721.03,0
2018-08-09,1.2181,1.2181,1.2181,1.2181,451554,0.00%,223146,310029548,550.04,0
2018-08-10,1.2181,1.2193,1.2193,1.2181,567758,0.10%,2708489,313082649,692.27,3053101
2018-08-11,1.2193,1.2193,1.2193,1.2193,469946,0.00%,2238543,313082649,573.01,0
2018-08-12,1.2193,1.2193,1.2193,1.2193,411027,0.00%,1827516,313082649,501.17,0
2018-08-13,1.2193,1.2193,1.2193,1.2193,444771,0.00%,1382745,313082649,542.31,0
2018-08-14,1.2193,1.2217,1.2217,1.2193,6954000,0.20%,547347,319201251,8495.7,6118601
2018-08-15,1.2217,1.2254,1.2254,1.2217,7106000,0.30%,2643463,328403367,8707.69,9202115
2018-08-16,1.2254,1.2278,1.2278,1.2254,6650000,0.20%,2145270,334555174,8164.87,6151807
2018-08-17,1.2278,1.2303,1.2303,1.2278,6080000,0.20%,2232811,340722715,7480.22,6167541
2018-08-18,1.2303,1.2328,1.2328,1.2303,5985000,0.20%,2432173,346907077,7378.31,6184361
2018-08-19,1.2328,1.234,1.234,1.2328,5149000,0.10%,382441,350006345,6353.87,3099268
2018-08-20,1.234,1.2365,1.2365,1.234,5890000,0.20%,707012,356220916,7282.99,6214571
2018-08-21,1.2365,1.2377,1.2377,1.2365,2774000,0.10%,1046502,359334406,3433.38,3113490
2018-08-22,1.2377,1.2402,1.2402,1.2377,6897000,0.20%,395889,365580793,8553.66,6246386
2018-08-23,1.2402,1.2427,1.2427,1.2402,5244000,0.20%,1419599,371848503,6516.72,6267710
2018-08-24,1.2427,1.2451,1.2451,1.2427,7030000,0.19%,683217,378142121,8753.05,6293617
2018-08-25,1.2451,1.2476,1.2476,1.2451,6821000,0.20%,182862,384462766,8509.88,6320645
2018-08-26,1.2476,1.2501,1.2501,1.2476,6403000,0.20%,128912,390811816,8004.39,6349049
2018-08-27,1.2501,1.2526,1.2526,1.2501,6194000,0.20%,313798,397190702,7758.6,6378885
2018-08-28,1.2526,1.2564,1.2564,1.2526,7201000,0.30%,2739580,406817484,9047.34,9626782
2018-08-29,1.2564,1.2589,1.2589,1.2564,7809000,0.20%,1391403,413278307,9830.75,6460822
2018-08-30,1.2589,1.2614,1.2614,1.2589,7105999,0.20%,785299,419778203,8963.51,6499896
2018-08-31,1.2614,1.2652,1.2652,1.2614,7998999,0.30%,2612164,429604068,10120.33,9825864
2018-09-01,1.2652,1.2677,1.2677,1.2652,6688000,0.20%,2525850,436205754,8478.38,6601685
2018-09-02,1.2677,1.2703,1.2703,1.2677,7410000,0.21%,1766585,442856489,9412.92,6650735
2018-09-03,1.2703,1.2728,1.2728,1.2703,7353000,0.20%,1116610,449559514,9358.9,6703024
2018-09-04,1.2728,1.2754,1.2754,1.2728,7448000,0.20%,426824,456317728,9499.18,6758213
2018-09-05,1.2754,1.2792,1.2792,1.2754,8645000,0.30%,2027993,466563897,11058.68,10246168
2018-09-06,1.2792,1.2818,1.2818,1.2792,7638000,0.20%,1294613,473468517,9790.39,6904620
2018-09-07,1.2818,1.2843,1.2843,1.2818,6270000,0.20%,1993037,480436941,8052.56,6968424
2018-09-08,1.2843,1.2869,1.2869,1.2843,6574000,0.20%,2455149,487473053,8460.08,7036112
2018-09-09,1.2869,1.2882,1.2882,1.2869,5396000,0.10%,604804,491018708,6951.13,3545654
2018-09-10,1.2882,1.2908,1.2908,1.2882,5909000,0.20%,1847448,498170352,7627.34,7151644
2018-09-11,1.2908,1.2933,1.2933,1.2908,6270000,0.19%,2806793,505399697,8108.99,7229344
2018-09-12,1.2933,1.2946,1.2946,1.2933,5776000,0.10%,678164,509047068,7477.61,3647370
2018-09-13,1.2946,1.2972,1.2972,1.2946,6707000,0.20%,1338533,516414437,8700.32,7367369
2018-09-14,1.2972,1.2998,1.2998,1.2972,6080000,0.20%,2714864,523870768,7902.78,7456331
2018-09-15,1.2998,1.3011,1.3011,1.2998,6004000,0.10%,477354,527637258,7811.8,3766489
2018-09-16,1.3011,1.3037,1.3037,1.3011,6346000,0.20%,1746004,535251908,8273.28,7614649
2018-09-17,1.3037,1.3063,1.3063,1.3037,6194000,0.20%,3268832,542968736,8091.22,7716828
2018-09-18,1.3063,1.3076,1.3076,1.3063,5358000,0.10%,1811291,546869195,7006.12,3900459
