日期,开盘,收盘,高,低,成交量,涨跌幅,流通股本,总股本,交易收入,增发股数
2017-06-15,3.0277,3.0307,3.0307,3.0277,32796000,0.10%,150129404,56723184404,99394.84,165195844
2017-06-16,3.0307,3.0307,3.0307,3.0307,37674000,0.00%,112455404,56723184404,114178.59,0
2017-06-19,3.0307,3.0307,3.0307,3.0307,30528000,0.00%,81927404,56723184404,92521.21,0
2017-06-20,3.0307,3.0307,3.0307,3.0307,28998000,0.00%,52929404,56723184404,87884.24,0
2017-06-21,3.0307,3.0307,3.0307,3.0307,29736000,0.00%,23193404,56723184404,90120.9,0
2017-06-22,3.0307,3.0338,3.0338,3.0307,28026000,0.10%,162275128,56890292128,85025.28,167107724
2017-06-23,3.0338,3.0338,3.0338,3.0338,22968000,0.00%,139307128,56890292128,69680.32,0
2017-06-26,3.0338,3.0338,3.0338,3.0338,29628000,0.00%,109679128,56890292128,89885.43,0
2017-06-27,3.0338,3.0338,3.0338,3.0338,36054000,0.00%,73625128,56890292128,109380.63,0
2017-06-28,3.0338,3.0338,3.0338,3.0338,45684000,0.00%,27941128,56890292128,138596.12,0
2017-06-29,3.0338,3.0368,3.0368,3.0338,28656000,0.10%,166960635,57057967635,87022.54,167675506
2017-06-30,3.0368,3.0368,3.0368,3.0368,37656000,0.00%,129304635,57057967635,114353.74,0
2017-07-03,3.0368,3.0368,3.0368,3.0368,23364000,0.00%,105940635,57057967635,70951.8,0
2017-07-04,3.0368,3.0368,3.0368,3.0368,70236000,0.00%,35704635,57057967635,213292.68,0
2017-07-05,3.0368,3.0398,3.0398,3.0368,80046000,0.10%,124482118,57226791118,243323.83,168823482
2017-07-06,3.0398,3.0398,3.0398,3.0398,30420000,0.00%,94062118,57226791118,92470.72,0
2017-07-07,3.0398,3.0398,3.0398,3.0398,32490000,0.00%,61572118,57226791118,98763.1,0
2017-07-10,3.0398,3.0398,3.0398,3.0398,23472000,0.00%,38100118,57226791118,71350.19,0
2017-07-11,3.0398,3.0398,3.0398,3.0398,33984000,0.00%,4116118,57226791118,103304.56,0
2017-07-12,3.0398,3.0429,3.0429,3.0398,27720000,0.10%,144691566,57395086566,84349.19,168295448
2017-07-13,3.0429,3.0429,3.0429,3.0429,34002000,0.00%,110689566,57395086566,103464.69,0
2017-07-14,3.0429,3.0429,3.0429,3.0429,21366000,0.00%,89323566,57395086566,65014.6,0
2017-07-17,3.0429,3.0429,3.0429,3.0429,25758000,0.00%,63565566,57395086566,78379.02,0
2017-07-18,3.0429,3.0429,3.0429,3.0429,20466000,0.00%,43099566,57395086566,62275.99,0
2017-07-19,3.0429,3.0459,3.0459,3.0429,51084000,0.10%,159683398,57562754398,155596.76,167667832
2017-07-20,3.0459,3.0459,3.0459,3.0459,28800000,0.00%,130883398,57562754398,87721.92,0
2017-07-21,3.0459,3.0459,3.0459,3.0459,20826000,0.00%,110057398,57562754398,63433.91,0
2017-07-24,3.0459,3.0459,3.0459,3.0459,28044000,0.00%,82013398,57562754398,85419.22,0
2017-07-25,3.0459,3.0459,3.0459,3.0459,33012000,0.00%,49001398,57562754398,100551.25,0
2017-07-26,3.0459,3.0459,3.0459,3.0459,27792000,0.00%,21209398,57562754398,84651.65,0
2017-07-27,3.0459,3.049,3.049,3.0459,31158000,0.10%,157722138,57730425138,95000.74,167670739
2017-07-28,3.049,3.049,3.049,3.049,40068000,0.00%,117654138,57730425138,122167.33,0
2017-07-31,3.049,3.049,3.049,3.049,38898000,0.00%,78756138,57730425138,118600.0,0
2017-08-01,3.049,3.049,3.049,3.049,37440000,0.00%,41316138,57730425138,114154.56,0
2017-08-02,3.049,3.049,3.049,3.049,33282000,0.00%,8034138,57730425138,101476.82,0
2017-08-03,3.049,3.052,3.052,3.049,42246000,0.10%,133835244,57898472244,128934.79,168047106
2017-08-04,3.052,3.052,3.052,3.052,30996000,0.00%,102839244,57898472244,94599.79,0
2017-08-07,3.052,3.052,3.052,3.052,38340000,0.00%,64499244,57898472244,117013.68,0
2017-08-08,3.052,3.052,3.052,3.052,40986000,0.00%,23513244,57898472244,125089.27,0
2017-08-09,3.052,3.0551,3.0551,3.052,46908000,0.10%,146046422,58067913422,143308.63,169441178
2017-08-10,3.0551,3.0551,3.0551,3.0551,49662000,0.00%,96384422,58067913422,151722.38,0
2017-08-11,3.0551,3.0581,3.0581,3.0551,103806000,0.10%,164056757,58239391757,317449.13,171478334
2017-08-14,3.0581,3.0581,3.0581,3.0581,55188000,0.00%,108868757,58239391757,168770.42,0
2017-08-15,3.0581,3.0581,3.0581,3.0581,43074000,0.00%,65794757,58239391757,131724.6,0
2017-08-16,3.0581,3.0581,3.0581,3.0581,42462000,0.00%,23332757,58239391757,129853.04,0
2017-08-17,3.0581,3.0612,3.0612,3.0581,79794000,0.10%,116887848,58412740848,244265.39,173349090
2017-08-18,3.0612,3.0612,3.0612,3.0612,43596000,0.00%,73291848,58412740848,133456.08,0
2017-08-21,3.0612,3.0612,3.0612,3.0612,28098000,0.00%,45193848,58412740848,86013.6,0
2017-08-22,3.0612,3.0612,3.0612,3.0612,26478000,0.00%,18715848,58412740848,81054.45,0
2017-08-24,3.0612,3.0642,3.0642,3.0612,42174000,0.10%,150837099,58587036099,129229.57,174295251
2017-08-25,3.0642,3.0642,3.0642,3.0642,35874000,0.00%,114963099,58587036099,109925.11,0
2017-08-28,3.0642,3.0642,3.0642,3.0642,40212000,0.00%,74751099,58587036099,123217.61,0
2017-08-29,3.0642,3.0642,3.0642,3.0642,39978000,0.00%,34773099,58587036099,122500.59,0
2017-08-30,3.0642,3.0642,3.0642,3.0642,31734000,0.00%,3039099,58587036099,97239.32,0
2017-08-31,3.0642,3.0673,3.0673,3.0642,31176000,0.10%,147000675,58762173675,95626.14,175137576
2017-09-01,3.0673,3.0673,3.0673,3.0673,42210000,0.00%,104790675,58762173675,129470.73,0
2017-09-04,3.0673,3.0673,3.0673,3.0673,27936000,0.00%,76854675,58762173675,85688.09,0
2017-09-05,3.0673,3.0673,3.0673,3.0673,24912000,0.00%,51942675,58762173675,76412.58,0
2017-09-06,3.0673,3.0673,3.0673,3.0673,31068000,0.00%,20874675,58762173675,95294.88,0
2017-09-07,3.0673,3.0704,3.0704,3.0673,29195999,0.10%,166533700,58937028700,89643.4,174855024
2017-09-08,3.0704,3.0704,3.0704,3.0704,19512000,0.00%,147021700,58937028700,59909.64,0
2017-09-11,3.0704,3.0704,3.0704,3.0704,42930000,0.00%,104091700,58937028700,131812.27,0
2017-09-12,3.0704,3.0704,3.0704,3.0704,27486000,0.00%,76605700,58937028700,84393.01,0
2017-09-13,3.0704,3.0704,3.0704,3.0704,26640000,0.00%,49965700,58937028700,81795.46,0
2017-09-14,3.0704,3.0704,3.0704,3.0704,34308000,0.00%,15657700,58937028700,105339.28,0
2017-09-15,3.0704,3.0734,3.0734,3.0704,44226000,0.10%,146932428,59112529428,135924.19,175500728
2017-09-18,3.0734,3.0734,3.0734,3.0734,33102000,0.00%,113830428,59112529428,101735.69,0
2017-09-19,3.0734,3.0734,3.0734,3.0734,39510000,0.00%,74320428,59112529428,121430.03,0
2017-09-20,3.0734,3.0734,3.0734,3.0734,24606000,0.00%,49714428,59112529428,75624.08,0
2017-09-21,3.0734,3.0734,3.0734,3.0734,26802000,0.00%,22912428,59112529428,82373.27,0
2017-09-22,3.0734,3.0765,3.0765,3.0734,25830000,0.10%,173224661,59288671661,79465.99,176142233
2017-09-25,3.0765,3.0765,3.0765,3.0765,40194000,0.00%,133030661,59288671661,123656.84,0
2017-09-26,3.0765,3.0765,3.0765,3.0765,62496000,0.00%,70534661,59288671661,192268.94,0
2017-09-27,3.0765,3.0765,3.0765,3.0765,24336000,0.00%,46198661,59288671661,74869.7,0
2017-09-28,3.0765,3.0765,3.0765,3.0765,31122000,0.00%,15076661,59288671661,95746.83,0
2017-09-29,3.0765,3.0796,3.0796,3.0765,23148000,0.10%,168873989,59465616989,71286.58,176945327
2017-10-03,3.0796,3.0796,3.0796,3.0796,33336000,0.00%,135537989,59465616989,102661.55,0
2017-10-04,3.0796,3.0796,3.0796,3.0796,21078000,0.00%,114459989,59465616989,64911.81,0
2017-10-06,3.0796,3.0796,3.0796,3.0796,24048000,0.00%,90411989,59465616989,74058.22,0
2017-10-09,3.0796,3.0796,3.0796,3.0796,24228000,0.00%,66183989,59465616989,74612.55,0
2017-10-10,3.0796,3.0796,3.0796,3.0796,19476000,0.00%,46707989,59465616989,59978.29,0
2017-10-11,3.0796,3.0796,3.0796,3.0796,31752000,0.00%,14955989,59465616989,97783.46,0
2017-10-12,3.0796,3.0827,3.0827,3.0796,26766000,0.10%,166147935,59643574935,82511.55,177957946
2017-10-13,3.0827,3.0827,3.0827,3.0827,37674000,0.00%,128473935,59643574935,116137.64,0
2017-10-16,3.0827,3.0827,3.0827,3.0827,31662000,0.00%,96811935,59643574935,97604.45,0
2017-10-17,3.0827,3.0827,3.0827,3.0827,23202000,0.00%,73609935,59643574935,71524.81,0
2017-10-18,3.0827,3.0827,3.0827,3.0827,21546000,0.00%,52063935,59643574935,66419.85,0
2017-10-19,3.0827,3.0827,3.0827,3.0827,38916000,0.00%,13147935,59643574935,119966.35,0
2017-10-20,3.0827,3.0857,3.0857,3.0827,25776000,0.10%,166084491,59822287491,79537.0,178712556
2017-10-23,3.0857,3.0857,3.0857,3.0857,17586000,0.00%,148498491,59822287491,54265.12,0
2017-10-24,3.0857,3.0857,3.0857,3.0857,27756000,0.00%,120742491,59822287491,85646.69,0
2017-10-25,3.0857,3.0857,3.0857,3.0857,23382000,0.00%,97360491,59822287491,72149.84,0
2017-10-26,3.0857,3.0857,3.0857,3.0857,28494000,0.00%,68866491,59822287491,87923.94,0
2017-10-27,3.0857,3.0857,3.0857,3.0857,29088000,0.00%,39778491,59822287491,89756.84,0
2017-10-30,3.0857,3.0857,3.0857,3.0857,29772000,0.00%,10006491,59822287491,91867.46,0
2017-10-31,3.0857,3.0888,3.0888,3.0857,22878000,0.10%,166145502,60001304502,70665.57,179017010
2017-11-01,3.0888,3.0888,3.0888,3.0888,39654000,0.00%,126491502,60001304502,122483.28,0
2017-11-02,3.0888,3.0888,3.0888,3.0888,32274000,0.00%,94217502,60001304502,99687.93,0
2017-11-03,3.0888,3.0888,3.0888,3.0888,29933999,0.00%,64283502,60001304502,92460.14,0
2017-11-06,3.0888,3.0888,3.0888,3.0888,45072000,0.00%,19211502,60001304502,139218.39,0
2017-11-07,3.0888,3.0919,3.0919,3.0888,46062000,0.10%,152909175,60181064175,142419.1,179759672
2017-11-08,3.0919,3.0919,3.0919,3.0919,79164000,0.00%,73745175,60181064175,244767.17,0
2017-11-09,3.0919,3.0919,3.0919,3.0919,43038000,0.00%,30707175,60181064175,133069.19,0
2017-11-10,3.0919,3.095,3.095,3.0919,30870000,0.10%,180308971,60361535971,95542.65,180471796
2017-11-13,3.095,3.095,3.095,3.095,31806000,0.00%,148502971,60361535971,98439.57,0
2017-11-14,3.095,3.095,3.095,3.095,36882000,0.00%,111620971,60361535971,114149.79,0
2017-11-15,3.095,3.095,3.095,3.095,42192000,0.00%,69428971,60361535971,130584.24,0
2017-11-16,3.095,3.095,3.095,3.095,58644000,0.00%,10784971,60361535971,181503.18,0
2017-11-17,3.095,3.0981,3.0981,3.095,62172000,0.10%,129263098,60542186098,192615.07,180650126
2017-11-20,3.0981,3.0981,3.0981,3.0981,63414000,0.00%,65849098,60542186098,196462.91,0
2017-11-21,3.0981,3.1012,3.1012,3.0981,90846000,0.10%,157494258,60724677258,281731.62,182491160
2017-11-22,3.1012,3.1012,3.1012,3.1012,71280000,0.00%,86214258,60724677258,221053.54,0
2017-11-23,3.1012,3.1012,3.1012,3.1012,57617999,0.00%,28596258,60724677258,178684.94,0
2017-11-24,3.1012,3.1043,3.1043,3.1012,59526000,0.10%,153235984,60908842984,184786.56,184165725
2017-11-27,3.1043,3.1043,3.1043,3.1043,46350000,0.00%,106885984,60908842984,143884.3,0
2017-11-28,3.1043,3.1043,3.1043,3.1043,70938000,0.00%,35947984,60908842984,220212.83,0
2017-11-29,3.1043,3.1074,3.1074,3.1043,48726000,0.10%,172937534,61094558534,151411.17,185715549
2017-11-30,3.1074,3.1074,3.1074,3.1074,100746000,0.00%,72191534,61094558534,313058.12,0
2017-12-01,3.1074,3.1105,3.1105,3.1074,142254000,0.10%,119001328,61283622328,442481.07,189063794
2017-12-04,3.1105,3.1105,3.1105,3.1105,83034000,0.00%,35967328,61283622328,258277.26,0
2017-12-05,3.1105,3.1136,3.1136,3.1105,79902000,0.10%,147161446,61474718446,248782.87,191096117
2017-12-06,3.1136,3.1136,3.1136,3.1136,104940000,0.00%,42221446,61474718446,326741.18,0
2017-12-07,3.1136,3.1167,3.1167,3.1136,70614000,0.10%,164572056,61667683056,220082.65,192964610
2017-12-08,3.1167,3.1167,3.1167,3.1167,74628000,0.00%,89944056,61667683056,232593.09,0
2017-12-11,3.1167,3.1167,3.1167,3.1167,57636000,0.00%,32308056,61667683056,179634.12,0
2017-12-12,3.1167,3.1199,3.1199,3.1167,58572000,0.10%,168676827,61862623827,182738.78,194940770
2017-12-13,3.1199,3.1199,3.1199,3.1199,40734000,0.00%,127942827,61862623827,127086.01,0
2017-12-14,3.1199,3.1199,3.1199,3.1199,30024000,0.00%,97918827,61862623827,93671.88,0
2017-12-15,3.1199,3.1199,3.1199,3.1199,41760000,0.00%,56158827,61862623827,130287.02,0
2017-12-18,3.1199,3.1199,3.1199,3.1199,36468000,0.00%,19690827,61862623827,113776.51,0
2017-12-19,3.1199,3.123,3.123,3.1199,37998000,0.10%,178137214,62059068214,118667.75,196444387
2017-12-20,3.123,3.123,3.123,3.123,24102000,0.00%,154035214,62059068214,75270.55,0
2017-12-21,3.123,3.123,3.123,3.123,33174000,0.00%,120861214,62059068214,103602.4,0
2017-12-22,3.123,3.123,3.123,3.123,29069999,0.00%,91791214,62059068214,90785.61,0
2017-12-27,3.123,3.123,3.123,3.123,30024000,0.00%,61767214,62059068214,93764.95,0
2017-12-28,3.123,3.123,3.123,3.123,20988000,0.00%,40779214,62059068214,65545.52,0
2017-12-29,3.123,3.123,3.123,3.123,29880000,0.00%,10899214,62059068214,93315.24,0
2018-01-02,3.123,3.1261,3.1261,3.123,45752000,0.10%,162765342,62256686342,143025.33,197618127
2018-01-03,3.1261,3.1261,3.1261,3.1261,43282000,0.00%,119483342,62256686342,135303.86,0
2018-01-04,3.1261,3.1261,3.1261,3.1261,53010000,0.00%,66473342,62256686342,165714.56,0
2018-01-05,3.1261,3.1261,3.1261,3.1261,37924000,0.00%,28549342,62256686342,118554.22,0
2018-01-08,3.1261,3.1292,3.1292,3.1261,34181000,0.10%,193572285,62455890285,106959.19,199203943
2018-01-09,3.1292,3.1292,3.1292,3.1292,46512000,0.00%,147060285,62455890285,145545.35,0
2018-01-10,3.1292,3.1292,3.1292,3.1292,34219000,0.00%,112841285,62455890285,107078.09,0
2018-01-11,3.1292,3.1292,3.1292,3.1292,52516000,0.00%,60325285,62455890285,164333.07,0
2018-01-12,3.1292,3.1292,3.1292,3.1292,36480000,0.00%,23845285,62455890285,114153.22,0
2018-01-15,3.1292,3.1324,3.1324,3.1292,44441000,0.10%,180577364,62657063364,139206.99,201173078
2018-01-16,3.1324,3.1324,3.1324,3.1324,39121000,0.00%,141456364,62657063364,122542.62,0
2018-01-17,3.1324,3.1324,3.1324,3.1324,47272000,0.00%,94184364,62657063364,148074.81,0
2018-01-18,3.1324,3.1324,3.1324,3.1324,41420000,0.00%,52764364,62657063364,129744.01,0
2018-01-19,3.1324,3.1324,3.1324,3.1324,28025000,0.00%,24739364,62657063364,87785.51,0
2018-01-22,3.1324,3.1355,3.1355,3.1324,36784000,0.10%,190456408,62859564408,115336.23,202501044
2018-01-23,3.1355,3.1355,3.1355,3.1355,45353000,0.00%,145103408,62859564408,142204.33,0
2018-01-24,3.1355,3.1355,3.1355,3.1355,47367000,0.00%,97736408,62859564408,148519.23,0
2018-01-25,3.1355,3.1355,3.1355,3.1355,52687000,0.00%,45049408,62859564408,165200.09,0
2018-01-26,3.1355,3.1355,3.1355,3.1355,41819000,0.00%,3230408,62859564408,131123.47,0
2018-01-29,3.1355,3.1386,3.1386,3.1355,42750000,0.10%,165203567,63064287567,134175.15,204723158
2018-01-30,3.1386,3.1386,3.1386,3.1386,42294000,0.00%,122909567,63064287567,132743.95,0
2018-01-31,3.1386,3.1386,3.1386,3.1386,52459000,0.00%,70450567,63064287567,164647.82,0
2018-02-01,3.1386,3.1386,3.1386,3.1386,32528000,0.00%,37922567,63064287567,102092.38,0
2018-02-02,3.1386,3.1418,3.1418,3.1386,46227000,0.10%,196732665,63269324665,145235.99,205037098
2018-02-05,3.1418,3.1418,3.1418,3.1418,76741000,0.00%,119991665,63269324665,241104.87,0
2018-02-06,3.1418,3.1449,3.1449,3.1418,165015000,0.10%,163405477,63477753477,518955.67,208428811
2018-02-07,3.1449,3.1449,3.1449,3.1449,115995000,0.00%,47410477,63477753477,364792.68,0
2018-02-08,3.1449,3.1481,3.1481,3.1449,67336000,0.10%,190841555,63688520555,211980.46,210767077
2018-02-09,3.1481,3.1481,3.1481,3.1481,131404000,0.00%,59437555,63688520555,413672.93,0
2018-02-12,3.1481,3.1512,3.1512,3.1481,64315000,0.10%,208573650,63901971650,202669.43,213451094
2018-02-13,3.1512,3.1512,3.1512,3.1512,45049000,0.00%,163524650,63901971650,141958.41,0
2018-02-14,3.1512,3.1512,3.1512,3.1512,42351000,0.00%,121173650,63901971650,133456.47,0
2018-02-15,3.1512,3.1512,3.1512,3.1512,31065000,0.00%,90108650,63901971650,97892.03,0
2018-02-20,3.1512,3.1512,3.1512,3.1512,38912000,0.00%,51196650,63901971650,122619.49,0
2018-02-21,3.1512,3.1512,3.1512,3.1512,38760000,0.00%,12436650,63901971650,122140.51,0
2018-02-22,3.1512,3.1544,3.1544,3.1512,42541000,0.10%,184634443,64116710443,134191.33,214738793
2018-02-23,3.1544,3.1544,3.1544,3.1544,28481000,0.00%,156153443,64116710443,89840.47,0
2018-02-26,3.1544,3.1544,3.1544,3.1544,40375000,0.00%,115778443,64116710443,127358.9,0
2018-02-27,3.1544,3.1544,3.1544,3.1544,41819000,0.00%,73959443,64116710443,131913.85,0
2018-02-28,3.1544,3.1544,3.1544,3.1544,61864000,0.00%,12095443,64116710443,195143.8,0
2018-03-01,3.1544,3.1575,3.1575,3.1544,51509000,0.10%,176559831,64332683831,162639.67,215973388
2018-03-02,3.1575,3.1575,3.1575,3.1575,49191000,0.00%,127368831,64332683831,155320.58,0
2018-03-05,3.1575,3.1575,3.1575,3.1575,45676000,0.00%,81692831,64332683831,144221.97,0
2018-03-06,3.1575,3.1575,3.1575,3.1575,47139000,0.00%,34553831,64332683831,148841.39,0
2018-03-07,3.1575,3.1607,3.1607,3.1575,36594000,0.10%,215296363,64550020363,115662.66,217336532
2018-03-08,3.1607,3.1607,3.1607,3.1607,33269000,0.00%,182027363,64550020363,105153.33,0
2018-03-09,3.1607,3.1607,3.1607,3.1607,24757000,0.00%,157270363,64550020363,78249.45,0
2018-03-12,3.1607,3.1607,3.1607,3.1607,48469000,0.00%,108801363,64550020363,153195.97,0
2018-03-13,3.1607,3.1607,3.1607,3.1607,35150000,0.00%,73651363,64550020363,111098.6,0
2018-03-14,3.1607,3.1607,3.1607,3.1607,42959000,0.00%,30692363,64550020363,135780.51,0
2018-03-15,3.1607,3.1638,3.1638,3.1607,46930000,0.10%,202231212,64768489212,148477.13,218468849
2018-03-16,3.1638,3.1638,3.1638,3.1638,45410000,0.00%,156821212,64768489212,143668.16,0
2018-03-19,3.1638,3.1638,3.1638,3.1638,30951000,0.00%,125870212,64768489212,97922.77,0
2018-03-20,3.1638,3.1638,3.1638,3.1638,41705000,0.00%,84165212,64768489212,131946.28,0
2018-03-21,3.1638,3.1638,3.1638,3.1638,53656000,0.00%,30509212,64768489212,169756.85,0
2018-03-22,3.1638,3.167,3.167,3.1638,136515000,0.10%,115981595,64990476595,432343.01,221987382
2018-03-23,3.167,3.1765,3.1765,3.167,586036000,0.30%,222112970,65682643970,1861543.35,692167374
2018-03-26,3.1765,3.1765,3.1765,3.1765,89870000,0.00%,132242970,65682643970,285472.05,0
2018-03-27,3.1765,3.1765,3.1765,3.1765,81016000,0.00%,51226970,65682643970,257347.32,0
2018-03-28,3.1765,3.1797,3.1797,3.1765,93024000,0.10%,191826505,65916267505,295788.41,233623535
2018-03-29,3.1797,3.1797,3.1797,3.1797,78128000,0.00%,113698505,65916267505,248423.6,0
2018-04-03,3.1797,3.1797,3.1797,3.1797,62491000,0.00%,51207505,65916267505,198702.63,0
2018-04-04,3.1797,3.1829,3.1829,3.1797,68134000,0.10%,218743633,66151937633,216863.71,235670127
2018-04-06,3.1829,3.1829,3.1829,3.1829,50521000,0.00%,168222633,66151937633,160803.29,0
2018-04-09,3.1829,3.1829,3.1829,3.1829,40318000,0.00%,127904633,66151937633,128328.16,0
2018-04-10,3.1829,3.1829,3.1829,3.1829,48602000,0.00%,79302633,66151937633,154695.31,0
2018-04-11,3.1829,3.1829,3.1829,3.1829,45429000,0.00%,33873633,66151937633,144595.96,0
2018-04-12,3.1829,3.186,3.186,3.1829,39140000,0.10%,232366839,66389570839,124700.04,237633206
2018-04-13,3.186,3.186,3.186,3.186,37183000,0.00%,195183839,66389570839,118465.04,0
2018-04-16,3.186,3.186,3.186,3.186,47310000,0.00%,147873839,66389570839,150729.66,0
2018-04-17,3.186,3.186,3.186,3.186,53979000,0.00%,93894839,66389570839,171977.09,0
2018-04-18,3.186,3.186,3.186,3.186,53428000,0.00%,40466839,66389570839,170221.61,0
2018-04-19,3.186,3.1892,3.1892,3.186,41439000,0.10%,238420110,66628963110,132157.26,239392270
2018-04-20,3.1892,3.1892,3.1892,3.1892,34409000,0.00%,204011110,66628963110,109737.18,0
2018-04-23,3.1892,3.1892,3.1892,3.1892,36708000,0.00%,167303110,66628963110,117069.15,0
2018-04-24,3.1892,3.1892,3.1892,3.1892,27588000,0.00%,139715110,66628963110,87983.65,0
2018-04-25,3.1892,3.1892,3.1892,3.1892,66158000,0.00%,73557110,66628963110,210991.09,0
2018-04-26,3.1892,3.1892,3.1892,3.1892,66424000,0.00%,7133110,66628963110,211839.42,0
2018-04-27,3.1892,3.1924,3.1924,3.1892,50255000,0.10%,197548786,66869633786,160434.06,240670676
2018-04-30,3.1924,3.1924,3.1924,3.1924,24472000,0.00%,173076786,66869633786,78124.41,0
2018-05-02,3.1924,3.1924,3.1924,3.1924,36480000,0.00%,136596786,66869633786,116458.75,0
2018-05-03,3.1924,3.1924,3.1924,3.1924,45429000,0.00%,91167786,66869633786,145027.54,0
2018-05-04,3.1924,3.1924,3.1924,3.1924,36727000,0.00%,54440786,66869633786,117247.27,0
2018-05-07,3.1924,3.1956,3.1956,3.1924,65113000,0.10%,228507006,67108813006,208075.1,239179219
2018-05-08,3.1956,3.1956,3.1956,3.1956,63441000,0.00%,165066006,67108813006,202732.06,0
2018-05-09,3.1956,3.1956,3.1956,3.1956,39786000,0.00%,125280006,67108813006,127140.14,0
2018-05-10,3.1956,3.1956,3.1956,3.1956,59128000,0.00%,66152006,67108813006,188949.44,0
2018-05-11,3.1956,3.1956,3.1956,3.1956,46930000,0.00%,19222006,67108813006,149969.51,0
2018-05-14,3.1956,3.1988,3.1988,3.1956,39577000,0.10%,220214939,67349382939,126598.91,240569933
2018-05-15,3.1988,3.1988,3.1988,3.1988,62966000,0.00%,157248939,67349382939,201415.64,0
2018-05-16,3.1988,3.1988,3.1988,3.1988,56259000,0.00%,100989939,67349382939,179961.29,0
2018-05-17,3.1988,3.202,3.202,3.1988,131290000,0.10%,212945121,67592628121,420390.58,243245182
2018-05-18,3.202,3.202,3.202,3.202,40679000,0.00%,172266121,67592628121,130254.16,0
2018-05-21,3.202,3.202,3.202,3.202,40736000,0.00%,131530121,67592628121,130436.67,0
2018-05-23,3.202,3.202,3.202,3.202,46683000,0.00%,84847121,67592628121,149478.97,0
2018-05-24,3.202,3.202,3.202,3.202,32604000,0.00%,52243121,67592628121,104398.01,0
2018-05-25,3.202,3.202,3.202,3.202,31825000,0.00%,20418121,67592628121,101903.65,0
2018-05-28,3.202,3.2052,3.2052,3.202,25441000,0.10%,238508624,67836159624,81543.49,243531502
2018-05-29,3.2052,3.2052,3.2052,3.2052,23047000,0.00%,215461624,67836159624,73870.24,0
2018-05-30,3.2052,3.2052,3.2052,3.2052,44175000,0.00%,171286624,67836159624,141589.71,0
2018-05-31,3.2052,3.2052,3.2052,3.2052,69863000,0.00%,101423624,67836159624,223924.89,0
2018-06-01,3.2052,3.2052,3.2052,3.2052,43985000,0.00%,57438624,67836159624,140980.72,0
2018-06-04,3.2052,3.2084,3.2084,3.2052,59432000,0.10%,242795103,68080948103,190681.63,244788478
2018-06-05,3.2084,3.2084,3.2084,3.2084,49172000,0.00%,193623103,68080948103,157763.44,0
2018-06-06,3.2084,3.2084,3.2084,3.2084,44118000,0.00%,149505103,68080948103,141548.19,0
2018-06-07,3.2084,3.2084,3.2084,3.2084,46911000,0.00%,102594103,68080948103,150509.25,0
2018-06-08,3.2084,3.2084,3.2084,3.2084,54967000,0.00%,47627103,68080948103,176356.12,0
2018-06-11,3.2084,3.2084,3.2084,3.2084,29412000,0.00%,18215103,68080948103,94365.46,0
2018-06-12,3.2084,3.2116,3.2116,3.2084,23484000,0.10%,240567814,68326784814,75421.21,245836711
2018-06-13,3.2116,3.2116,3.2116,3.2116,23199000,0.00%,217368814,68326784814,74505.91,0
2018-06-14,3.2116,3.2116,3.2116,3.2116,33611000,0.00%,183757814,68326784814,107945.09,0
2018-06-15,3.2116,3.2116,3.2116,3.2116,44042000,0.00%,139715814,68326784814,141445.29,0
2018-06-19,3.2116,3.2116,3.2116,3.2116,65645000,0.00%,74070814,68326784814,210825.48,0
2018-06-20,3.2116,3.2116,3.2116,3.2116,43624000,0.00%,30446814,68326784814,140102.84,0
2018-06-21,3.2116,3.2148,3.2148,3.2116,38304000,0.10%,239126382,68573768382,123139.7,246983567
2018-06-22,3.2148,3.2148,3.2148,3.2148,38323000,0.00%,200803382,68573768382,123200.78,0
2018-06-25,3.2148,3.2148,3.2148,3.2148,41211000,0.00%,159592382,68573768382,132485.12,0
2018-06-26,3.2148,3.2148,3.2148,3.2148,56677000,0.00%,102915382,68573768382,182205.22,0
2018-06-27,3.2148,3.2148,3.2148,3.2148,53352000,0.00%,49563382,68573768382,171516.01,0
2018-06-28,3.2148,3.218,3.218,3.2148,52269000,0.10%,245565654,68822039654,168201.64,248271271
2018-06-29,3.218,3.218,3.218,3.218,53789000,0.00%,191776654,68822039654,173093.0,0
2018-07-03,3.218,3.218,3.218,3.218,48716000,0.00%,143060654,68822039654,156768.09,0
2018-07-04,3.218,3.218,3.218,3.218,28633000,0.00%,114427654,68822039654,92140.99,0
2018-07-05,3.218,3.218,3.218,3.218,26562000,0.00%,87865654,68822039654,85476.52,0
2018-07-06,3.218,3.218,3.218,3.218,34200000,0.00%,53665654,68822039654,110055.6,0
2018-07-09,3.218,3.218,3.218,3.218,34903000,0.00%,18762654,68822039654,112317.85,0
2018-07-10,3.218,3.2213,3.2213,3.218,50901000,0.10%,217770085,69071948085,163967.39,249908431
2018-07-11,3.2213,3.2213,3.2213,3.2213,46588000,0.00%,171182085,69071948085,150073.92,0
2018-07-12,3.2213,3.2213,3.2213,3.2213,29450000,0.00%,141732085,69071948085,94867.29,0
2018-07-13,3.2213,3.2213,3.2213,3.2213,23256000,0.00%,118476085,69071948085,74914.55,0
2018-07-16,3.2213,3.2213,3.2213,3.2213,20976000,0.00%,97500085,69071948085,67569.99,0
2018-07-17,3.2213,3.2213,3.2213,3.2213,29526000,0.00%,67974085,69071948085,95112.1,0
